series_id,category,week_start,sales_units,segment_label,lag_1,lag_7,lag_28,rolling_mean_7,rolling_median_7,rolling_mad_7,rolling_iqr_7,rolling_robust_zscore_7,rolling_recent_outlier_flag_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_28,rolling_median_28,rolling_mad_28,rolling_iqr_28,rolling_robust_zscore_28,rolling_recent_outlier_flag_28,rolling_ratio_to_mean_7,rolling_recent_trend_delta_28,week_of_year,month,quarter,category_code,segment_code
HOBBIES,HOBBIES,2016-01-04,26622,stable,26913.0,28916.0,25483.0,27733.85714285714,28512.0,1599.0,3287.0,-0.6745,0.0,2290.799382207727,30690.0,24729.0,27571.785714285714,27330.5,723.0,1676.75,-0.3894934301521438,0.0,0.970402344735934,1430.0,1,1,1,1,0
HOBBIES,HOBBIES,2016-01-11,25274,stable,26622.0,24903.0,27730.0,27406.14285714286,26913.0,2010.0,3230.5,-0.09765149253731342,0.0,2257.3420526930936,30690.0,24729.0,27612.464285714286,27330.5,625.5,1676.75,-0.7640019984012789,0.0,0.9713880621132905,-1108.0,2,1,1,1,0
HOBBIES,HOBBIES,2016-01-18,25832,stable,25274.0,30690.0,27272.0,27459.14285714286,26913.0,1639.0,3045.0,-0.6745,0.0,2192.190869774649,30690.0,24729.0,27524.75,27255.0,730.5,1686.25,-1.8291368925393567,0.0,0.9204220296128273,-1998.0,3,1,1,1,0
HOBBIES,HOBBIES,2016-01-25,27832,stable,25832.0,28512.0,27161.0,26765.14285714286,26622.0,1348.0,2159.5,-0.39529302670623145,0.0,1716.1929212232324,29474.0,24729.0,27473.321428571428,27203.0,944.5,1762.0,-0.9790783483324511,0.0,0.9651358910309784,-1329.0,4,1,1,1,0
HOBBIES,HOBBIES,2016-02-01,27960,stable,27832.0,29474.0,26090.0,26668.0,26622.0,1210.0,1819.5,0.6745,0.0,1617.2263292438688,29474.0,24729.0,27497.285714285714,27313.5,1012.0,1762.0,0.3455812747035573,0.0,1.0436478176091195,1742.0,5,2,1,1,0
HOBBIES,HOBBIES,2016-02-08,27188,stable,27960.0,24729.0,27389.0,26451.714285714286,26622.0,1210.0,1819.5,0.7458520661157024,0.0,1235.630569693678,27960.0,24729.0,27564.071428571428,27461.0,914.5,1686.25,0.36804319300164023,0.0,1.057020338946436,571.0,6,2,1,1,0
HOBBIES,HOBBIES,2016-02-15,27506,stable,27188.0,26913.0,27645.0,26803.0,26913.0,919.0,1283.0,0.20183623503808484,0.0,989.213323808159,27960.0,25274.0,27556.89285714286,27385.5,861.0,1686.25,-0.1547198025551684,0.0,1.01436406372421,-457.0,7,2,1,1,0
HOBBIES,HOBBIES,2016-02-22,26836,stable,27506.0,26622.0,26877.0,26887.714285714286,27188.0,644.0,1442.0,0.3330605590062112,0.0,1024.9497084059697,27960.0,25274.0,27551.928571428572,27372.0,847.5,1686.25,0.10664660766961652,0.0,1.022995101320837,629.0,8,2,1,1,0
HOBBIES,HOBBIES,2016-02-29,27853,stable,26836.0,25274.0,26847.0,26918.285714285714,27188.0,644.0,1335.0,-0.3686708074534162,0.0,1018.8767858585647,27960.0,25274.0,27550.464285714286,27372.0,847.5,1708.5,-0.4265864306784661,0.0,0.9969431294712039,-11.0,9,2,1,1,0
HOBBIES,HOBBIES,2016-03-07,25958,stable,27853.0,25832.0,26881.0,27286.714285714286,27506.0,347.0,830.5,0.6745,0.0,758.1223987115221,27960.0,25832.0,27586.39285714286,27519.5,914.5,1689.0,0.24597676325861126,0.0,1.020753166114331,972.0,10,3,1,1,0
HOBBIES,HOBBIES,2016-03-14,26519,stable,25958.0,27832.0,27533.0,27304.714285714286,27506.0,347.0,830.5,-3.0090086455331413,0.0,718.2754147457022,27960.0,25958.0,27553.428571428572,27519.5,962.0,1770.25,-1.094835498960499,0.0,0.9506783234710908,-1575.0,11,3,1,1,0
HOBBIES,HOBBIES,2016-03-21,25605,stable,26519.0,27960.0,26873.0,27117.14285714286,27188.0,665.0,1002.0,-0.6785571428571429,0.0,728.9893525903053,27960.0,25958.0,27517.214285714286,27372.0,1012.0,1956.5,-0.568526185770751,0.0,0.9779422610894531,-354.0,12,3,1,1,0
HOBBIES,HOBBIES,2016-03-28,28311,stable,25605.0,27188.0,27238.0,26780.714285714286,26836.0,670.0,1108.5,-1.239267910447761,0.0,813.6780104940103,27853.0,25605.0,27471.928571428572,27372.0,1109.5,2056.75,-1.074214961694457,0.0,0.9560984717147201,-1633.0,13,3,1,1,0
HOBBIES,HOBBIES,2016-04-04,27290,stable,28311.0,27506.0,26427.0,26941.14285714286,26836.0,878.0,1441.0,1.133129271070615,0.0,997.343375935982,28311.0,25605.0,27510.25,27669.0,1098.5,2056.75,0.39420027309968136,0.0,1.0508462892654886,1884.0,14,4,2,1,0
HOBBIES,HOBBIES,2016-04-11,27683,stable,27290.0,26836.0,28675.0,26910.285714285714,26836.0,878.0,1333.0,0.3487733485193622,0.0,980.1475593474754,28311.0,25605.0,27541.071428571428,27669.0,1026.5,1956.5,-0.24903604481246958,0.0,1.0141103773384579,-1385.0,15,4,2,1,0
HOBBIES,HOBBIES,2016-04-18,27490,stable,27683.0,27853.0,27168.0,27031.285714285714,27290.0,771.0,1529.5,0.34381128404669264,0.0,1020.8833943019494,28311.0,25605.0,27505.64285714286,27594.5,945.0,1870.0,0.06316746031746032,0.0,1.0241096295826528,515.0,16,4,2,1,0
HOBBIES,HOBBIES,2016-04-25,29056,stable,27490.0,25958.0,28451.0,26979.428571428572,27290.0,771.0,1348.0,0.17496757457846954,0.0,980.6118595281151,28311.0,25605.0,27517.14285714286,27594.5,945.0,1870.0,-0.07458756613756613,0.0,1.0189244715550472,-961.0,17,4,2,1,0
HOBBIES,HOBBIES,2016-05-02,28886,stable,29056.0,26519.0,29022.0,27422.0,27490.0,821.0,1092.5,1.2865615103532277,0.0,1130.4382630936532,29056.0,25605.0,27538.75,27594.5,1024.0,2016.75,0.962677490234375,0.0,1.0595871927649332,34.0,18,5,2,1,0
HOBBIES,HOBBIES,2016-05-09,28786,stable,28886.0,25605.0,29827.0,27760.14285714286,27683.0,628.0,1208.5,1.2920756369426751,0.0,1168.6778039833332,29056.0,25605.0,27533.89285714286,27594.5,1024.0,2009.25,0.850699951171875,0.0,1.0405566047931,-941.0,19,5,2,1,0
HOBBIES,HOBBIES,2016-05-16,29128,stable,28786.0,28311.0,29411.0,28214.571428571428,28311.0,628.0,1249.5,0.510171178343949,0.0,725.3794081125668,29056.0,27290.0,27496.714285714286,27594.5,1024.0,1984.25,0.784830810546875,0.0,1.0202529594637018,-625.0,20,5,2,1,0
