series_id,category,week_start,sales_units,segment_label,lag_1,lag_7,lag_28,rolling_mean_7,rolling_median_7,rolling_mad_7,rolling_iqr_7,rolling_robust_zscore_7,rolling_recent_outlier_flag_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_28,rolling_median_28,rolling_mad_28,rolling_iqr_28,rolling_robust_zscore_28,rolling_recent_outlier_flag_28,rolling_ratio_to_mean_7,rolling_recent_trend_delta_28,week_of_year,month,quarter,category_code,segment_code
FOODS_3_228,FOODS,2016-01-04,330,stable,338.0,419.0,446.0,405.0,419.0,11.0,29.5,-4.966772727272727,1.0,35.63705936241167,445.0,338.0,425.10714285714283,427.5,33.0,60.75,-1.8293257575757575,0.0,0.8345679012345679,-108.0,1,1,1,0,0
FOODS_3_228,FOODS,2016-01-11,335,stable,330.0,424.0,474.0,392.2857142857143,408.0,29.0,64.5,-1.8141724137931035,0.0,44.56723118209331,445.0,330.0,420.9642857142857,423.0,37.5,65.75,-1.67276,0.0,0.84122359796067,-144.0,2,1,1,0,0
FOODS_3_228,FOODS,2016-01-18,327,stable,335.0,408.0,446.0,379.57142857142856,379.0,43.0,78.5,-0.690186046511628,0.0,46.65782229114896,445.0,330.0,416.0,420.5,37.5,64.75,-1.53786,0.0,0.8825743319533309,-111.0,3,1,1,0,0
FOODS_3_228,FOODS,2016-01-25,358,stable,327.0,422.0,441.0,368.0,338.0,11.0,68.0,-0.6745,0.0,48.44240566556046,445.0,327.0,411.75,419.0,38.5,68.25,-1.6117922077922078,0.0,0.8885869565217391,-114.0,4,1,1,0,0
FOODS_3_228,FOODS,2016-02-01,365,stable,358.0,445.0,459.0,358.85714285714283,338.0,11.0,36.0,1.2263636363636363,0.0,42.18778879971765,445.0,327.0,408.7857142857143,418.0,40.0,74.75,-1.01175,0.0,0.9976114649681529,-101.0,5,2,1,0,0
FOODS_3_228,FOODS,2016-02-08,386,stable,365.0,379.0,462.0,347.42857142857144,338.0,11.0,29.0,1.6555909090909091,0.0,19.923663843591633,379.0,327.0,405.42857142857144,412.5,37.5,73.5,-0.8543666666666667,0.0,1.0505756578947367,-97.0,6,2,1,0,0
FOODS_3_228,FOODS,2016-02-15,401,stable,386.0,338.0,506.0,348.42857142857144,338.0,11.0,29.0,2.9432727272727273,0.0,21.854497194378713,386.0,327.0,402.7142857142857,399.0,32.0,65.0,-0.274015625,0.0,1.107831078310783,-120.0,7,2,1,0,0
FOODS_3_228,FOODS,2016-02-22,357,stable,401.0,330.0,471.0,357.42857142857144,358.0,28.0,43.0,1.0358392857142857,0.0,28.733587447778,401.0,327.0,398.9642857142857,395.5,28.5,57.25,0.13016666666666668,0.0,1.121902478017586,-70.0,8,2,1,0,0
FOODS_3_228,FOODS,2016-02-29,409,stable,357.0,335.0,472.0,361.2857142857143,358.0,23.0,29.5,-0.029326086956521738,0.0,26.132446535003545,401.0,327.0,394.89285714285717,388.0,31.0,56.0,-0.6745,0.0,0.9881376037959668,-115.0,9,2,1,0,0
FOODS_3_228,FOODS,2016-03-07,349,stable,409.0,327.0,474.0,371.85714285714283,365.0,21.0,36.0,1.4132380952380952,0.0,28.579879702503618,409.0,327.0,392.64285714285717,388.0,30.5,53.25,0.4644098360655738,0.0,1.0998847483672687,-65.0,10,3,1,0,0
FOODS_3_228,FOODS,2016-03-14,303,stable,349.0,358.0,419.0,375.0,365.0,16.0,36.0,-0.6745,0.0,23.600847442413034,409.0,349.0,388.17857142857144,385.0,30.0,55.75,-0.8094,0.0,0.9306666666666666,-70.0,11,3,1,0,0
FOODS_3_228,FOODS,2016-03-21,441,stable,303.0,365.0,441.0,367.14285714285717,365.0,21.0,40.5,-1.9913809523809525,0.0,36.06673708293527,409.0,303.0,384.0357142857143,383.0,30.0,59.75,-1.7986666666666666,0.0,0.8252918287937743,-138.0,12,3,1,0,0
FOODS_3_228,FOODS,2016-03-28,376,stable,441.0,386.0,384.0,378.0,386.0,29.0,52.0,1.2792241379310343,0.0,45.51556510323387,441.0,303.0,384.0357142857143,383.0,30.0,59.75,1.3040333333333334,0.0,1.1666666666666667,57.0,13,3,1,0,0
FOODS_3_228,FOODS,2016-04-04,380,stable,376.0,401.0,390.0,376.57142857142856,376.0,27.0,52.0,0.0,0.0,45.37935339210739,441.0,303.0,383.75,380.5,30.0,59.75,-0.101175,0.0,0.9984825493171472,-14.0,14,4,2,0,0
FOODS_3_228,FOODS,2016-04-11,368,stable,380.0,357.0,367.0,373.57142857142856,376.0,27.0,41.5,0.09992592592592592,0.0,44.17335978036727,441.0,303.0,383.39285714285717,379.5,30.0,59.75,0.011241666666666667,0.0,1.0172084130019121,13.0,15,4,2,0,0
FOODS_3_228,FOODS,2016-04-18,380,stable,368.0,409.0,431.0,375.14285714285717,376.0,27.0,36.0,-0.19985185185185184,0.0,43.678478954853475,441.0,303.0,383.42857142857144,379.5,30.0,59.75,-0.25855833333333333,0.0,0.9809596344249809,-63.0,16,4,2,0,0
FOODS_3_228,FOODS,2016-04-25,416,stable,380.0,349.0,382.0,371.0,376.0,8.0,21.5,0.33725,0.0,41.239139984567096,441.0,303.0,381.60714285714283,379.5,29.0,53.25,0.011629310344827585,0.0,1.0242587601078168,-2.0,17,4,2,0,0
FOODS_3_228,FOODS,2016-05-02,390,stable,416.0,303.0,371.0,380.57142857142856,380.0,12.0,26.0,2.0235,0.0,43.01882201570728,441.0,303.0,382.82142857142856,379.5,30.0,58.5,0.8206416666666667,0.0,1.093093093093093,45.0,18,5,2,0,0
FOODS_3_228,FOODS,2016-05-09,409,stable,390.0,441.0,417.0,393.0,380.0,10.0,25.0,0.6745,0.0,26.12151093128776,441.0,368.0,383.5,380.0,30.0,58.5,0.22483333333333333,0.0,0.9923664122137404,-27.0,19,5,2,0,0
FOODS_3_228,FOODS,2016-05-16,404,stable,409.0,376.0,446.0,388.42857142857144,380.0,10.0,21.5,1.95605,0.0,17.79379239001907,416.0,368.0,383.2142857142857,380.0,29.0,53.0,0.6745,0.0,1.0529606472968003,-37.0,20,5,2,0,0
