series_id,category,week_start,sales_units,segment_label,lag_1,lag_7,lag_28,rolling_mean_7,rolling_median_7,rolling_mad_7,rolling_iqr_7,rolling_robust_zscore_7,rolling_recent_outlier_flag_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_28,rolling_median_28,rolling_mad_28,rolling_iqr_28,rolling_robust_zscore_28,rolling_recent_outlier_flag_28,rolling_ratio_to_mean_7,rolling_recent_trend_delta_28,week_of_year,month,quarter,category_code,segment_code
FOODS_3_756,FOODS,2016-01-04,428,stable,499.0,511.0,558.0,517.1428571428571,511.0,19.0,39.0,-0.426,0.0,27.576732773773628,553.0,478.0,546.6428571428571,548.5,36.0,72.5,-0.9274374999999999,0.0,0.9649171270718233,-59.0,1,1,1,0,0
FOODS_3_756,FOODS,2016-01-11,482,stable,428.0,553.0,569.0,505.2857142857143,501.0,29.0,50.5,-1.6978793103448278,0.0,43.75581593995648,553.0,428.0,542.0,542.5,40.0,80.5,-1.93075625,0.0,0.847045518801244,-141.0,2,1,1,0,0
FOODS_3_756,FOODS,2016-01-18,455,stable,482.0,501.0,623.0,495.14285714285717,499.0,21.0,35.5,-0.5460238095238095,0.0,38.800466369311884,548.0,428.0,538.8928571428571,533.5,42.5,83.75,-0.817335294117647,0.0,0.9734564339296018,-141.0,3,1,1,0,0
FOODS_3_756,FOODS,2016-01-25,496,stable,455.0,478.0,629.0,488.57142857142856,482.0,27.0,48.0,-0.6745,0.0,41.448189115476296,548.0,428.0,532.8928571428571,527.5,38.0,85.0,-1.286875,0.0,0.9312865497076024,-174.0,4,1,1,0,0
FOODS_3_756,FOODS,2016-02-01,502,stable,496.0,548.0,581.0,491.14285714285717,496.0,34.0,46.0,0.0,0.0,41.24087200592918,548.0,428.0,528.1428571428571,521.0,31.5,67.0,-0.5353174603174603,0.0,1.0098894706224548,-85.0,5,2,1,0,0
FOODS_3_756,FOODS,2016-02-08,545,stable,502.0,530.0,597.0,484.57142857142856,496.0,14.0,32.0,0.28907142857142853,0.0,33.63459103788267,530.0,428.0,525.3214285714286,515.5,33.0,60.75,-0.2759318181818182,0.0,1.0359669811320755,-95.0,6,2,1,0,0
FOODS_3_756,FOODS,2016-02-15,515,stable,545.0,499.0,634.0,486.7142857142857,496.0,14.0,32.0,2.36075,0.0,37.2903664311754,545.0,428.0,523.4642857142857,515.5,31.0,58.25,0.6418629032258064,0.0,1.1197534487819196,-89.0,7,2,1,0,0
FOODS_3_756,FOODS,2016-02-22,533,stable,515.0,428.0,614.0,489.0,496.0,19.0,40.0,0.6745,0.0,38.63504454076082,545.0,428.0,519.2142857142857,514.5,28.0,56.75,0.012044642857142856,0.0,1.0531697341513293,-99.0,8,2,1,0,0
FOODS_3_756,FOODS,2016-02-29,506,stable,533.0,482.0,549.0,504.0,502.0,20.0,35.0,1.0454750000000002,0.0,30.539591789455606,545.0,455.0,516.3214285714286,514.5,25.0,54.25,0.49912999999999996,0.0,1.0575396825396826,-16.0,9,2,1,0,0
FOODS_3_756,FOODS,2016-03-07,512,stable,506.0,455.0,514.0,507.42857142857144,506.0,10.0,25.0,0.0,0.0,28.964674708207948,545.0,455.0,514.7857142857143,512.5,23.0,47.5,-0.1906195652173913,0.0,0.9971846846846847,-8.0,10,3,1,0,0
FOODS_3_756,FOODS,2016-03-14,505,stable,512.0,496.0,552.0,515.5714285714286,512.0,10.0,20.0,0.0,0.0,17.520056533935822,545.0,496.0,514.7142857142857,511.5,22.0,47.5,0.015329545454545455,0.0,0.9930728733721252,-40.0,11,3,1,0,0
FOODS_3_756,FOODS,2016-03-21,560,stable,505.0,502.0,492.0,516.8571428571429,512.0,7.0,18.5,-0.6745,0.0,16.11860799850444,545.0,502.0,513.0357142857143,508.5,20.5,42.5,-0.11515853658536584,0.0,0.9770591487009397,13.0,12,3,1,0,0
FOODS_3_756,FOODS,2016-03-28,485,stable,560.0,545.0,595.0,525.1428571428571,515.0,10.0,30.0,3.03525,0.0,21.287152396287997,560.0,505.0,515.4642857142857,511.5,22.0,44.5,1.486965909090909,0.0,1.0663764961915125,-35.0,13,3,1,0,0
FOODS_3_756,FOODS,2016-04-04,548,stable,485.0,515.0,581.0,516.5714285714286,512.0,7.0,18.5,-2.601642857142857,0.0,23.880655650246325,560.0,485.0,511.5357142857143,508.5,22.5,44.25,-0.7044777777777778,0.0,0.9388827433628318,-96.0,14,4,2,0,0
FOODS_3_756,FOODS,2016-04-11,497,stable,548.0,533.0,490.0,521.2857142857143,512.0,21.0,35.0,1.1562857142857144,0.0,26.61900502594639,560.0,485.0,510.35714285714283,508.5,22.5,44.25,1.1841222222222223,0.0,1.0512469169635517,58.0,15,4,2,0,0
FOODS_3_756,FOODS,2016-04-18,510,stable,497.0,506.0,537.0,516.1428571428571,506.0,9.0,29.0,-0.6745,0.0,27.44344834642295,560.0,485.0,510.60714285714283,508.5,22.5,39.75,-0.34474444444444446,0.0,0.9629117077221147,-40.0,16,4,2,0,0
FOODS_3_756,FOODS,2016-04-25,444,stable,510.0,512.0,525.0,516.7142857142857,510.0,13.0,29.0,0.0,0.0,27.23792873741852,560.0,485.0,509.64285714285717,508.0,20.5,36.5,0.06580487804878049,0.0,0.9870058059165054,-15.0,17,4,2,0,0
FOODS_3_756,FOODS,2016-05-02,515,stable,444.0,505.0,517.0,507.0,505.0,20.0,38.0,-2.057225,0.0,38.850139424888226,560.0,444.0,506.75,505.5,22.0,42.75,-1.8855340909090907,0.0,0.8757396449704142,-73.0,18,5,2,0,0
FOODS_3_756,FOODS,2016-05-09,592,stable,515.0,560.0,465.0,508.42857142857144,510.0,25.0,40.5,0.1349,0.0,38.94807287854307,560.0,444.0,506.67857142857144,505.5,22.0,42.75,0.2912613636363636,0.0,1.0129249789266648,50.0,19,5,2,0,0
