series_id,category,week_start,sales_units,segment_label,lag_1,lag_7,lag_28,rolling_mean_7,rolling_median_7,rolling_mad_7,rolling_iqr_7,rolling_robust_zscore_7,rolling_recent_outlier_flag_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_28,rolling_median_28,rolling_mad_28,rolling_iqr_28,rolling_robust_zscore_28,rolling_recent_outlier_flag_28,rolling_ratio_to_mean_7,rolling_recent_trend_delta_28,week_of_year,month,quarter,category_code,segment_code
DELI,DELI,2017-04-03,122822.85500534624,stable,130199.77200444788,111052.99499991536,98141.51999478787,120678.72428400442,120331.38699109852,9278.391991183162,10916.572505744174,0.7173900065689454,0.0,9636.070755704619,135926.93899493665,109183.86700252444,117287.44714354178,116951.89549292997,5696.656991969794,11027.3419981841,1.5685853509549366,0.0,1.0788958267244912,32058.252009660006,14,4,2,4,1
DELI,DELI,2017-04-10,106758.64499674737,stable,122822.85500534624,109183.86700252444,111457.48200200498,122360.13285620883,120371.23900103197,2686.3680069558322,7503.18451230973,0.6155578798691245,0.0,8653.283061421707,135926.93899493665,109183.86700252444,118168.92339391887,117964.4795041494,5538.224998462945,10747.40075397119,0.5917011816000145,0.0,1.0037816414410172,11365.373003341258,15,4,2,4,1
DELI,DELI,2017-04-17,118025.97901114821,stable,106758.64499674737,135926.93899493665,114116.05999932438,122013.67256966924,120371.23900103197,2686.3680069558322,7503.18451230973,-3.41788415887761,0.0,9293.618284585016,135926.93899493665,106758.64499674737,118001.10778658824,117964.4795041494,5538.224998462945,10848.522504493594,-1.3647577296589393,0.0,0.8749728022143476,-7357.415002577007,16,4,2,4,1
DELI,DELI,2017-04-24,118600.15600027516,stable,118025.97901114821,117684.87099407613,103692.59399909526,119456.39257198518,120331.38699109852,2491.4680142477155,3741.6220005769283,-0.6241290972166087,0.0,7009.196284260573,130199.77200444788,106758.64499674737,118140.74775129624,118135.03351268545,5538.224998462945,10848.522504493594,-0.013281739421435356,0.0,0.9880256424119371,14333.385012052953,17,4,2,4,1
DELI,DELI,2017-05-01,140256.84500206262,stable,118600.15600027516,120331.38699109852,100637.94500479102,119587.14757287076,120331.38699109852,2305.407979950309,3283.979497477412,-0.5065113478680352,0.0,6979.113716197464,130199.77200444788,106758.64499674737,118673.1606799098,118422.12200724892,4802.012992655858,9270.644253728911,0.025006997790271483,0.0,0.9917466751851893,17962.210995484143,18,5,2,4,1
DELI,DELI,2017-05-08,112603.00600747019,stable,140256.84500206262,120371.23900103197,97635.88300730288,122433.64157443706,120371.23900103197,2451.6160043142736,8198.245999185368,5.471020430643175,1.0,10505.656987053178,140256.84500206262,106758.64499674737,120088.12139409807,118853.18800405227,4735.634497556835,9120.81199296005,3.048539040039105,0.0,1.1455743960436677,42620.96199475974,19,5,2,4,1
DELI,DELI,2017-05-15,122214.08799568564,stable,112603.00600747019,130199.77200444788,129396.08400156349,121323.89400392825,118600.15600027516,5997.149992804974,11196.820995587856,-0.6745,0.0,11150.336960242437,140256.84500206262,106758.64499674737,120622.6615012469,118853.18800405227,4735.634497556835,9120.81199296005,-0.890218144763824,0.0,0.9281189573739227,-16793.0779940933,20,5,2,4,1
DELI,DELI,2017-05-22,117725.48900238425,stable,122214.08799568564,122822.85500534624,121969.79800140113,120183.08200267648,118600.15600027516,4222.699005071074,7203.978991206735,0.5772604507157705,0.0,10479.194918735768,140256.84500206262,106758.64499674737,120366.16164389413,118853.18800405227,4403.877001034096,8426.601497773081,0.5147571205609058,0.0,1.0168992670113413,244.2899942845106,21,5,2,4,1
DELI,DELI,2017-05-29,136318.56200142205,stable,117725.48900238425,106758.64499674737,114744.47600668669,119454.88685939621,118025.97901114821,4188.108984537423,5242.874493053183,-0.048394278100115665,0.0,10442.227105617274,140256.84500206262,106758.64499674737,120214.57917964352,118422.12200724892,4334.354502998292,8426.601497773081,-0.10840805971366349,0.0,0.9855225859529083,2981.012995697558,22,5,2,4,1
DELI,DELI,2017-06-05,123039.53699825704,stable,136318.56200142205,118025.97901114821,109486.48400232196,123677.7321457783,118600.15600027516,3613.931995410472,11390.590991787612,3.3069423727261267,0.0,10429.147194470484,140256.84500206262,112603.00600747019,120985.08225088406,118853.18800405227,4735.634497556835,8426.957749694586,2.487606416268728,0.0,1.1022078076330188,26832.07799910009,23,6,2,4,1
