series_id,category,week_start,sales_units,segment_label,lag_1,lag_7,lag_28,rolling_mean_7,rolling_median_7,rolling_mad_7,rolling_iqr_7,rolling_robust_zscore_7,rolling_recent_outlier_flag_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_28,rolling_median_28,rolling_mad_28,rolling_iqr_28,rolling_robust_zscore_28,rolling_recent_outlier_flag_28,rolling_ratio_to_mean_7,rolling_recent_trend_delta_28,week_of_year,month,quarter,category_code,segment_code
FOODS,FOODS,2016-01-04,188614,stable,166308.0,163600.0,162650.0,162438.14285714287,166308.0,5850.0,14784.0,0.0,0.0,12268.752074933871,172620.0,140943.0,176719.07142857142,175997.0,9475.5,16959.5,-0.6896976940530842,0.0,1.0238235741605375,3658.0,1,1,1,0,0
FOODS,FOODS,2016-01-11,192196,stable,188614.0,150214.0,183195.0,166011.57142857142,171224.0,4916.0,14128.0,2.3859957282343367,0.0,15798.594387446368,188614.0,140943.0,177646.35714285713,177195.5,9475.5,18397.0,0.8128096934198723,0.0,1.1361497176186515,5419.0,2,1,1,0,0
FOODS,FOODS,2016-01-18,177317,stable,192196.0,172158.0,196107.0,172009.0,172158.0,5850.0,11851.0,2.3103642735042733,0.0,16742.413694964616,192196.0,140943.0,177967.82142857142,177195.5,11142.5,18806.25,0.9080401391070227,0.0,1.117360138132307,-3911.0,3,1,1,0,0
FOODS,FOODS,2016-01-25,171099,stable,177317.0,171224.0,189667.0,172746.0,172620.0,6312.0,14199.5,0.5019211818757922,0.0,16863.179702140165,192196.0,140943.0,177296.75,177195.5,9475.5,18397.0,0.008648804812410956,0.0,1.026460815301078,-12350.0,4,1,1,0,0
FOODS,FOODS,2016-02-01,196176,stable,171099.0,172620.0,170179.0,172728.14285714287,172620.0,6312.0,14262.0,-0.16253398288973386,0.0,16865.126103180963,192196.0,140943.0,176633.60714285713,175997.0,9051.5,15807.75,-0.36498933878362705,0.0,0.9905681678144929,920.0,5,2,1,0,0
FOODS,FOODS,2016-02-08,207012,stable,196176.0,140943.0,177095.0,176093.2857142857,177317.0,11297.0,21701.5,1.1259976542444898,0.0,19048.691448621033,196176.0,140943.0,177562.07142857142,177195.5,9475.5,17955.75,1.3510999155717376,0.0,1.1140458831479743,19081.0,6,2,1,0,0
FOODS,FOODS,2016-02-15,198657,stable,207012.0,166308.0,198895.0,185531.7142857143,188614.0,11297.0,19978.0,1.0984731344604761,0.0,14571.391179457436,207012.0,166308.0,178630.5357142857,177306.5,11153.0,18469.0,1.7964995741056218,0.0,1.1157768945163014,8117.0,7,2,1,0,0
FOODS,FOODS,2016-02-22,178807,stable,198657.0,188614.0,190083.0,190153.0,192196.0,6461.0,14451.0,0.6745,0.0,12431.013688888863,207012.0,171099.0,178622.0357142857,177306.5,11153.0,18469.0,1.2912142248722316,0.0,1.0447218818530342,8574.0,8,2,1,0,0
FOODS,FOODS,2016-02-29,199561,stable,178807.0,192196.0,170866.0,188752.0,192196.0,13389.0,19354.5,-0.6745,0.0,13164.37234862878,207012.0,171099.0,178219.32142857142,177306.5,9475.5,17955.75,0.1068109598438077,0.0,0.9473118165635331,7941.0,9,2,1,0,0
FOODS,FOODS,2016-03-07,202687,stable,199561.0,177317.0,163579.0,189804.14285714287,196176.0,10836.0,21047.0,0.21070344222960502,0.0,13766.07247824155,207012.0,171099.0,179244.14285714287,178041.5,10718.5,18822.5,1.3541916079675327,0.0,1.05140486922986,35982.0,10,3,1,0,0
