series_id,category,week_start,sales_units,segment_label,lag_1,lag_7,lag_28,rolling_mean_7,rolling_median_7,rolling_mad_7,rolling_iqr_7,rolling_robust_zscore_7,rolling_recent_outlier_flag_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_28,rolling_median_28,rolling_mad_28,rolling_iqr_28,rolling_robust_zscore_28,rolling_recent_outlier_flag_28,rolling_ratio_to_mean_7,rolling_recent_trend_delta_28,week_of_year,month,quarter,category_code,segment_code
FOODS_3_389,FOODS,2016-01-04,521,stable,654.0,635.0,633.0,732.0,732.0,78.0,132.5,-0.6745,0.0,79.56758133813022,830.0,635.0,753.25,757.0,59.0,108.25,-1.1775169491525423,0.0,0.8934426229508197,21.0,1,1,1,0,0
FOODS_3_389,FOODS,2016-01-11,535,stable,521.0,830.0,784.0,715.7142857142857,732.0,78.0,132.5,-1.8246089743589744,0.0,108.9659186561165,830.0,521.0,749.25,757.0,59.0,108.25,-2.698,0.0,0.7279441117764471,-263.0,2,1,1,0,0
FOODS_3_389,FOODS,2016-01-18,579,stable,535.0,774.0,706.0,673.5714285714286,677.0,97.0,158.5,-0.9874123711340206,0.0,114.31368705285918,822.0,521.0,740.3571428571429,753.0,65.5,124.5,-2.2449007633587788,0.0,0.7942735949098622,-171.0,3,1,1,0,0
FOODS_3_389,FOODS,2016-01-25,535,stable,579.0,732.0,810.0,645.7142857142857,654.0,78.0,147.5,-0.6485576923076923,0.0,109.41619972337162,822.0,521.0,735.8214285714286,753.0,70.0,141.75,-1.6766142857142856,0.0,0.8966814159292036,-231.0,4,1,1,0,0
FOODS_3_389,FOODS,2016-02-01,712,stable,535.0,822.0,824.0,617.5714285714286,579.0,58.0,130.5,-0.5116896551724138,0.0,108.85748656363684,822.0,521.0,726.0,742.5,80.5,139.5,-1.7386180124223605,0.0,0.8662965533194541,-289.0,5,2,1,0,0
FOODS_3_389,FOODS,2016-02-08,728,stable,712.0,677.0,831.0,601.8571428571429,579.0,58.0,130.5,1.5466982758620689,0.0,77.9923683690239,712.0,521.0,722.0,731.5,68.5,130.5,-0.19201094890510947,0.0,1.1830049845715642,-119.0,6,2,1,0,0
FOODS_3_389,FOODS,2016-02-15,727,stable,728.0,654.0,961.0,609.1428571428571,579.0,58.0,148.0,1.7327672413793105,0.0,87.93070865067288,728.0,521.0,718.3214285714286,730.0,59.5,125.5,-0.022672268907563024,0.0,1.1951219512195124,-233.0,7,2,1,0,0
FOODS_3_389,FOODS,2016-02-22,671,stable,727.0,521.0,995.0,619.5714285714286,579.0,58.0,184.5,1.7211379310344825,0.0,97.90106765311111,728.0,521.0,709.9642857142857,728.5,55.5,117.25,-0.018229729729729728,0.0,1.1733917454461609,-268.0,8,2,1,0,0
FOODS_3_389,FOODS,2016-02-29,686,stable,671.0,535.0,753.0,641.0,671.0,57.0,162.5,0.0,0.0,88.7148991620535,728.0,535.0,698.3928571428571,727.5,53.5,112.5,-0.7123224299065419,0.0,1.046801872074883,-82.0,9,2,1,0,0
FOODS_3_389,FOODS,2016-03-07,651,stable,686.0,579.0,788.0,662.5714285714286,686.0,41.0,94.5,0.0,0.0,76.10706743979628,728.0,535.0,696.0,719.5,56.0,112.5,-0.4034955357142857,0.0,1.0353600689952567,-102.0,10,3,1,0,0
