series_id,category,week_start,sales_units,segment_label,lag_1,lag_7,lag_28,rolling_mean_7,rolling_median_7,rolling_mad_7,rolling_iqr_7,rolling_robust_zscore_7,rolling_recent_outlier_flag_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_28,rolling_median_28,rolling_mad_28,rolling_iqr_28,rolling_robust_zscore_28,rolling_recent_outlier_flag_28,rolling_ratio_to_mean_7,rolling_recent_trend_delta_28,week_of_year,month,quarter,category_code,segment_code
HOUSEHOLD_1_251,HOUSEHOLD,2016-01-04,84,stable,120.0,90.0,115.0,96.42857142857143,90.0,4.0,11.5,5.05875,1.0,13.239551136111489,120.0,82.0,106.96428571428571,107.5,10.5,21.75,0.8029761904761905,0.0,1.2444444444444445,5.0,1,1,1,2,0
HOUSEHOLD_1_251,HOUSEHOLD,2016-01-11,104,stable,84.0,90.0,136.0,95.57142857142857,90.0,6.0,14.5,-0.6745,0.0,13.902723268687721,120.0,82.0,105.85714285714286,107.0,12.0,23.25,-1.2927916666666668,0.0,0.8789237668161435,-52.0,2,1,1,2,0
HOUSEHOLD_1_251,HOUSEHOLD,2016-01-18,86,stable,104.0,109.0,96.0,97.57142857142857,94.0,10.0,19.5,0.6745,0.0,13.97446651166731,120.0,82.0,104.71428571428571,105.5,10.5,21.5,-0.09635714285714285,0.0,1.0658857979502196,8.0,3,1,1,2,0
HOUSEHOLD_1_251,HOUSEHOLD,2016-01-25,98,stable,86.0,90.0,107.0,94.28571428571429,90.0,6.0,14.0,-0.44966666666666666,0.0,13.53654665112531,120.0,82.0,104.35714285714286,105.5,11.5,21.75,-1.1437173913043477,0.0,0.9121212121212121,-21.0,4,1,1,2,0
HOUSEHOLD_1_251,HOUSEHOLD,2016-02-01,119,stable,98.0,94.0,110.0,95.42857142857143,94.0,10.0,16.0,0.2698,0.0,13.451854182690862,120.0,82.0,104.03571428571429,104.0,12.0,21.75,-0.33725,0.0,1.026946107784431,-12.0,5,2,1,2,0
HOUSEHOLD_1_251,HOUSEHOLD,2016-02-08,115,stable,119.0,82.0,138.0,99.0,98.0,14.0,26.5,1.01175,0.0,16.0727512683215,120.0,82.0,104.35714285714286,104.0,13.0,23.5,0.7782692307692307,0.0,1.202020202020202,-19.0,6,2,1,2,0
HOUSEHOLD_1_251,HOUSEHOLD,2016-02-15,97,stable,115.0,120.0,91.0,103.71428571428571,104.0,15.0,25.0,0.49463333333333337,0.0,15.063358254544683,120.0,84.0,103.53571428571429,104.0,12.0,23.5,0.6182916666666667,0.0,1.1088154269972452,24.0,7,2,1,2,0
HOUSEHOLD_1_251,HOUSEHOLD,2016-02-22,106,stable,97.0,84.0,121.0,100.42857142857143,98.0,12.0,18.0,-0.05620833333333333,0.0,13.327379623130906,119.0,84.0,103.75,104.0,11.0,23.5,-0.42922727272727274,0.0,0.9658605974395448,-24.0,8,2,1,2,0
HOUSEHOLD_1_251,HOUSEHOLD,2016-02-29,142,stable,106.0,104.0,108.0,103.57142857142857,104.0,7.0,13.0,0.1927142857142857,0.0,11.237691679598255,119.0,86.0,103.21428571428571,104.0,10.5,21.75,0.12847619047619047,0.0,1.0234482758620689,-2.0,9,2,1,2,0
HOUSEHOLD_1_251,HOUSEHOLD,2016-03-07,104,stable,142.0,86.0,104.0,109.0,106.0,9.0,19.5,2.698,0.0,18.384776310850185,142.0,86.0,104.42857142857143,104.0,11.0,23.5,2.330090909090909,0.0,1.3027522935779816,38.0,10,3,1,2,0
